,product_id,product_name,unit,product_type,brand_name,manufacturer_name,l0_category,l1_category,l2_category,l0_category_id,l1_category_id,l2_category_id
25219,382128,Go Lassi - Pack of 2,2 x 180 ml,Lassi,Go,Parag Milk Foods Pvt Ltd,"Tea, Coffee & Health Drinks",Milk Drinks,Lassi & Chaach,12,1184,1093
25220,498228,Dr. Brown's Toddler Plate Set,1 pack (3 pieces),Plate Set,Dr. Brown's,,Baby Care,Feeding Accessories,Feeding Accessories,7,169,169
25221,379710,Carnivore Malai Chicken Tikka,250 g,Chicken Tikka,Carnivore,D. S. ENTERPRISES,Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25222,482388,Ritter Sport Smooth Ghana Chocolate,100 g,Chocolate,Ritter Sport,Starlite,Sweet Tooth,Chocolates,Chocolate Bestsellers,9,944,27
25223,498141,Usha Dry Iron 1100 Watt (Purple),1 unit,Dry Iron,Usha,Usha International Limited,Home & Office,Appliances,Irons,1379,1886,1890
25224,488373,Venky's Chicken Cheese Nuggets - Pack of 2,2 x 500 g,Nuggets,Venky's,VENKY'S,Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25225,490623,IFB Fresh Catch Kolkata Bhetki Fish - Ready to fry,260 g,Fish,IFB Fresh Catch,IFB Agro Industries,Instant & Frozen Food,Frozen Non-Veg Snacks,Seafood Snacks - Frozen,15,1412,94
25226,489158,Harveys & Sons Chocolate Shake,280 ml,Shake,Harveys & Sons,SCK International,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25227,448614,McCain Emotibites Crispy Potato Smiles,415 g,Smiles,McCain,MCCAIN,Instant & Frozen Food,Frozen Veg Snacks,Frozen Potato Snacks,15,1413,122
25228,128086,Ananda Butterscotch Flavoured Milk,160 ml,Flavoured Milk,Ananda,Ananda Dairy Limited,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25229,498302,Licious Chunky Continental Chicken Spread,200 g,Spread,Licious,DELIGHTFUL GOURMET PVT LTD,Sauces & Spreads,Dips & Spreads,Spreads,972,974,35
25230,498221,LQI Strawberry Frozen Smoothie,125 g,Smoothie,LQI,Liquii Beverages Private Limited,Cold Drinks & Juices,Concentrates & Syrups,"Squash, Sharbat & Instant Mixes",332,109,24
25231,409,Duracell Ultra Alkaline AA Battery,1 pack (2 pieces),Battery,Duracell,Universal Corporation Pvt. Ltd.,Home & Office,Electrical Accessories,"Batteries, Bulbs & Lighting",1379,1187,418
25232,486076,Amul Lassi - Pack of 12,12 x 250 ml,Lassi,Amul,GCMMF,"Tea, Coffee & Health Drinks",Milk Drinks,Lassi & Chaach,12,1184,1093
25233,478991,La Carne Piri Piri Chicken,300 g,Chicken,La Carne,Primo Foods Pvt Ltd.,Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25234,493808,Daawat Hyderabadi Biryani Kit - Pack of 2,2 x 334 g,Biryani Kit,Daawat,LT FOODS,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25235,488369,Yummiez Chicken Nugget - Pack of 2,2 x 750 g,Nugget,Yummiez,GODREJ TYSON FOODS LTD,Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25236,378981,"Orpat OEH-1220 Element Fan Room Heater (2000 W, OEH-1220, White)",1 unit,Room Heater,Orpat,Ajanta LLP,Home & Office,Appliances,"Heaters, Immersion Rods, Geysers",1379,1886,1899
25237,480901,10X Long Grain Aromatic Rice,1 kg,Rice,10X,GRM Foodkraft Private Limited,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25238,478929,La Carne Cocktail Chicken Sausage,500 g,Sausage,La Carne,Primo Foods Pvt Ltd.,Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25239,384029,Carnivore Chicken Sausage Salami Masala - Pack of 2,2 x 250 g,Salami,Carnivore,D. S. ENTERPRISES,Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25240,285976,Carnivore Chicken Sausage Salami Masala,250 g,Salami,Carnivore,D. S. ENTERPRISES,Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25241,394388,Fabiano Popular Dry Iron 750 W,1 unit,Dry Iron,Fabiano,Fabiano Appliance Pvt Ltd,Home & Office,Appliances,Irons,1379,1886,1890
25242,488397,Keventer Veg Momos - Pack of 2,2 x 750 g,Momos,Keventer,Keventer Agro Ltd.,Instant & Frozen Food,Frozen Veg Snacks,Other Frozen Snacks,15,1413,125
25243,479136,Keventer Veg Momos,750 g,Momos,Keventer,Keventer Agro Ltd.,Instant & Frozen Food,Frozen Veg Snacks,Other Frozen Snacks,15,1413,125
25244,478133,Sumeru Classiques Flaky Paratha,400 g,Paratha,Sumeru,INNOVATIVE FOODS LTD,Instant & Frozen Food,Frozen Veg Snacks,Frozen Indian Breads,15,1413,116
25245,498235,Dr. Brown's Soft Spout Toddler Feeding Cup (Pink),1 piece,Feeding Cup,Dr. Brown's,,Baby Care,Feeding Accessories,Feeding Accessories,7,169,169
25246,401246,Britannia Winkin Cow Chocolate Thick Milkshake,200 ml,Milkshake,Britannia,Britannia,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25247,477785,Epigamia Origins Chocolate Milkshake,180 ml,Milkshake,Epigamia Origins,Drums Food International Pvt. Ltd.,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25248,405024,Amul Kool Kesar Flavoured Milk - Pack of 2,2 x 180 ml,Flavoured Milk,Amul Kool,GCMMF,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25249,448499,Storia Banana Milkshake,180 ml,Milkshake,Storia,Drytech Processes (I) Pvt. Ltd.,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25250,399127,Amul Kool Cafe Hazelnut Flavoured Milk - Pack of 2,2 x 200 ml,Flavoured Milk,Amul Kool Cafe,GCMMF,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25251,385206,Amul Happy Treats French Fries,425 g,French Fries,Amul, GCMMF (Frozen),Instant & Frozen Food,Frozen Veg Snacks,Frozen Potato Snacks,15,1413,122
25252,498165,Bath & Body Works Gingham Love Moisturizing Body Wash,295 ml,Body Wash,Bath & Body Works,,Personal Care,Shower Gels & Scrubs,Shower Gels & Scrubs,163,981,981
25253,402752,Triones Stainless Steel 2 Gas Stove (Silver),1 unit,Gas Stove,Triones,Triones Exim Private Limited,Home & Office,Appliances,Burners & Induction Cook Tops,1379,1886,729
25254,223725,Safal Hara Bhara Veg Kebab,200 g,Kebab,Safal,Mother Dairy Fruit & Vegetable Pvt. Ltd. - Safal,Instant & Frozen Food,Frozen Veg Snacks,Other Frozen Snacks,15,1413,125
25255,3235,McCain Chilli Garlic Potato Bites Nuggets,700 g,Nuggets,McCain,MCCAIN,Instant & Frozen Food,Frozen Veg Snacks,Frozen Potato Snacks,15,1413,122
25256,493807,Town Grocer Everyday Biryani Basmati Rice - Pack of 2,2 x 1 kg,Basmati Rice,Town Grocer,Congruence Trade And Services Pvt. Ltd.,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25257,494073,Daawat Rozana Gold Basmati Rice - Pack of 2,2 x 1 kg,Basmati Rice,Daawat,LT FOODS,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25258,492057,India Gate Mogra Basmati Rice (Broken) - Pack of 2,2 x 5 kg,Mogra Basmati Rice,India Gate,KRBL LIMITED,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25259,391805,Fortune Hamesha Basmati Rice,5 kg,Basmati Rice,Fortune,ADANI WILMAR LIMITED,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25260,493221,Keventer Onion Rings - Ready to Fry,400 g,Onion Rings,Keventer,Keventer Agro Ltd.,Instant & Frozen Food,Frozen Veg Snacks,Other Frozen Snacks,15,1413,125
25261,488570,La Carne Classic Chicken Salami - Pack of 2,2 x 250 g,Salami,La Carne,Primo Foods Pvt Ltd.,Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25262,492236,Harveys & Sons Chocolate Shake - Pack of 2,2 x 280 ml,Shake,Harveys & Sons,SCK International,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25263,44745,Sumeru Smoked Pork Streaky Bacon,500 g,Bacon,Sumeru,INNOVATIVE FOODS LTD,Instant & Frozen Food,Frozen Non-Veg Snacks,Frozen Exotic Meat Snacks,15,1412,514
25264,498215,Skip Hop Straw Baby Bottle (Unicorn),1 piece,Baby Bottle,Skip Hop,,Baby Care,Feeding Accessories,Feeding Accessories,7,169,169
25265,382258,Amul Kool Classic Latte Flavoured Milk - Pack of 2,2 x 200 ml,Flavoured Milk,Amul Kool,GCMMF,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25266,208634,Amul Kool Elaichi Flavoured Milk,200 ml,Flavoured Milk,Amul Kool,GCMMF,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25267,483826,Real Milk Power Frappe Milkshake French Vanilla - Pack of 2,2 x 180 ml,Milkshake,Real,Dabur India Pvt Ltd,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25268,415971,Ananda Kesar Badam Flavoured Milk - Pack of 2,2 x 180 ml,Flavoured Milk,Ananda,Gopaljee Dairy Foods Pvt. Ltd.,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25269,450298,Mojo Thins Roasted Hazelnut Dark Chocolate Bar,60 g,Chocolate Bar,Mojo Thins,Pure Snacks Pvt. Ltd.,Sweet Tooth,Chocolates,Chocolate Bars,9,944,1736
25270,488370,Prasuma Pork Breakfast Bacon - Pack of 2,2 x 300 g,Bacon,Prasuma,AMPLE FOODS PVT. LTD.,Instant & Frozen Food,Frozen Non-Veg Snacks,Frozen Exotic Meat Snacks,15,1412,514
25271,498294,Pedigree Jumbone Dog Treat Chicken & Lamb - Pack of 2,2 x 180 g,Dog Treat,Pedigree,MARS INTERNATIONAL INDIA PVT LTD,Pet Care,Dog Food & Treats,Dog Food & Treats,5,133,133
25272,363541,Mother Dairy Tadka Buttermilk,300 ml,Buttermilk,Mother Dairy,Mother Dairy Fruit & Vegetable Pvt. Ltd. - Dairy,"Tea, Coffee & Health Drinks",Milk Drinks,Lassi & Chaach,12,1184,1093
25273,480045,Haringhata Curry Cut Goat Mutton,500 g,Mutton,Haringhata,West Bengal Livestock Development Corporation Ltd.,Instant & Frozen Food,Frozen Non-Veg Snacks,Mutton Snacks - Frozen,15,1412,86
25274,19507,Amul Masti Spiced Buttermilk,200 ml,Buttermilk,Amul,GCMMF,"Tea, Coffee & Health Drinks",Milk Drinks,Lassi & Chaach,12,1184,1093
25275,452647,ITC Master Chef Mumbai Vada Pops,310 g,Pops,ITC Master Chef,ITC Ltd (Frozen),Instant & Frozen Food,Frozen Veg Snacks,Other Frozen Snacks,15,1413,125
25276,402729,"Triones Electric Kettle (Silver, 270 W)",1 unit,Electric Kettle,Triones,Triones Exim Private Limited,Home & Office,Appliances,Other Appliances,1379,1886,1884
25277,483613,Goeld Cheeseful Naan - Buy 2 Get 1 Free,3 x 240 g,Naan,Goeld,Shri Bajrang Alliance Limited,Instant & Frozen Food,Frozen Veg Snacks,Frozen Indian Breads,15,1413,116
25278,483837,Verka Sweet Lassi - Pack of 2,2 x 200 ml,Lassi,Verka,The Punjab State Co-operative Milk Producers Federation Ltd.,"Tea, Coffee & Health Drinks",Milk Drinks,Lassi & Chaach,12,1184,1093
25279,497460,India Gate Daily Premium Basmati Rice,5 kg,Basmati Rice,India Gate,KRBL LIMITED,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25280,494089,Daawat Brown Basmati Rice - Pack of 2,2 x 5 kg,Brown Basmati Rice,Daawat,LT FOODS,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25281,488468,Meatzza Fresh Raw Chicken Drumstick - Pack of 2,2 x 500 g,Raw Chicken,Meatzza,Darshan Foods Pvt Ltd,Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25282,488456,Meatzza Fresh Mince Chicken Keema - Pack of 2,2 x 500 g,Keema,Meatzza,Darshan Foods Pvt Ltd,Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25283,439706,"Pringle Toaster Griller (1000 W, Black)",1 unit,Toaster Griller,Pringle,Pringle,Home & Office,Appliances,"Toasters, Grills & Microwaves",1379,1886,1883
25284,20,India Gate Super Basmati Rice,1 kg + 500 g,Basmati Rice,India Gate,KRBL LIMITED,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25285,498306,Marlboro Fuse Beyond Cigarette - Pack of 10,10 x 1 pack (10 pieces),Cigarette,Marlboro,Godfrey Philips India Ltd. (Tobacco),Paan Corner,Cigarettes & Tobacco,Cigarettes & Tobacco,229,1948,1948
25286,363415,McCain Cheese Corn Mini Samosa,240 g,Samosa,McCain,MCCAIN,Instant & Frozen Food,Frozen Veg Snacks,Other Frozen Snacks,15,1413,125
25287,488438,Sumeru Chicken & Cheese Nuggets - Pack of 2,2 x 450 g,Nuggets,Sumeru,INNOVATIVE FOODS LTD,Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25288,498276,Mamaearth Complete Baby Gift Set,1 set,Baby Gift Set,Mamaearth,Honasa Consumer Pvt. Ltd.,Baby Care,Baby Gift Set,Baby Gift Set,7,999,999
25289,457416,Prasuma Pork Breakfast Bacon,300 g,Bacon,Prasuma,AMPLE FOODS PVT. LTD.,Instant & Frozen Food,Frozen Non-Veg Snacks,Frozen Exotic Meat Snacks,15,1412,514
25290,19504,Amul Kool Badam Flavoured Milk,180 ml,Flavoured Milk,Amul Kool,GCMMF,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25291,483490,Real Milk Power Frappe Milkshake Mango - Buy 4 Get 1 Free,5 x 180 ml,Milkshake,Real,Dabur India Pvt Ltd,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25292,400925,Jersey Kesar Flavoured Milk,190 ml,Flavoured Milk,Jersey,CREAMLINE DAIRY PRODUCTS LIMITED,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25293,498292,Pedigree Biscrok Chicken Flavor Biscuit Dog Treat - Pack of 2,2 x 500 g,Dog Treat,Pedigree,MARS INTERNATIONAL INDIA PVT LTD,Pet Care,Dog Food & Treats,Dog Food & Treats,5,133,133
25294,476532,Bounty Coconut and Chocolate Flavoured Milk,350 ml,Flavoured Milk,Bounty,R R INTERNATIONAL,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25295,390769,Nandini Buttermilk - Pack of 2,2 x 200 ml,Buttermilk,Nandini,MYSORE MILK UNION LTD,"Tea, Coffee & Health Drinks",Milk Drinks,Lassi & Chaach,12,1184,1093
25296,415982,Ananda Strawberry Flavoured Milk - Pack of 2,2 x 180 ml,Flavoured Milk,Ananda,Gopaljee Dairy Foods Pvt. Ltd.,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25297,481218,Britannia Winkin Cow Badam Thick Milkshake,180 ml,Milkshake,Britannia Winkin Cow,Britannia Industries Ltd.,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25298,483804,MTR Badam Flavoured Milk - Pack of 2,2 x 180 ml,Flavoured Milk,MTR,MTR FOODS PVT LTD,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25299,401016,Sumeru Masala Chilli Garlic French Fries - Pack of 2,2 x 400 g,French Fries,Sumeru,INNOVATIVE FOODS LTD,Instant & Frozen Food,Frozen Veg Snacks,Frozen Potato Snacks,15,1413,122
25300,424884,Prestige Glass Top & Steel 3 Burners Gas Stove (Black),1 unit,Gas Stove,Prestige,TTK PRESTIGE LIMITED,Home & Office,Appliances,Burners & Induction Cook Tops,1379,1886,729
25301,476670,Delichic Chicken Corriander Momos,24 units,Momos,Delichic,Global Commodities (Frozen),Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25302,380951,McCain Veggie Burger Patty - Pack of 2,2 x 360 g,Patty,McCain,MCCAIN,Instant & Frozen Food,Frozen Veg Snacks,Other Frozen Snacks,15,1413,125
25303,483612,Goeld Aloo Parantha - Buy 2 Get 1 Free,3 x 400 g,Parantha,Goeld,Shri Bajrang Alliance Limited,Instant & Frozen Food,Frozen Veg Snacks,Frozen Indian Breads,15,1413,116
25304,68553,Amul Mango Lassi,1 l,Lassi,Amul,GCMMF,"Tea, Coffee & Health Drinks",Milk Drinks,Lassi & Chaach,12,1184,1093
25305,483856,Mother Dairy Nutri Fit Strawberry Lassi - Pack of 2,2 x 80 ml,Lassi,Mother Dairy,Mother Dairy Fruit & Vegetable Pvt. Ltd. - Dairy,"Tea, Coffee & Health Drinks",Milk Drinks,Lassi & Chaach,12,1184,1093
25306,196,Mother Dairy Mango Lassi,200 ml,Lassi,Mother Dairy,Mother Dairy Fruit & Vegetable Pvt. Ltd. - Dairy,"Tea, Coffee & Health Drinks",Milk Drinks,Lassi & Chaach,12,1184,1093
25307,52675,Fortune Biryani Special Extra Long Grain Basmati Rice,5 kg,Basmati Rice,Fortune,ADANI WILMAR LIMITED,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25308,495309,Kohinoor Super Value Basmati Rice,1.25 kg (1 kg + 250 g),Basmati Rice,Kohinoor,ADANI WILMAR LIMITED,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25309,402270,India Gate Select Basmati Rice,1.2 kg,Basmati Rice,India Gate,KRBL LIMITED,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25310,498239,Skip Hop Zoo Stainless Steel Straw Bottle (6 Months+),1 piece,Straw Bottle,Skip Hop,,Baby Care,Feeding Accessories,Feeding Accessories,7,169,169
25311,105707,Sumeru Atta Parantha,300 g,Parantha,Sumeru,INNOVATIVE FOODS LTD,Instant & Frozen Food,Frozen Veg Snacks,Frozen Indian Breads,15,1413,116
25312,10964,India Gate Dubar Basmati Rice,1 kg,Dubar Basmati Rice,India Gate,KRBL LIMITED,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25313,494097,India Gate Tibar Basmati Rice - Pack of 2,2 x 5 kg,Tibar Basmati Rice,India Gate,KRBL LIMITED,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25314,496176,Prasuma Bao Bun Butter Chicken (2 Baos),100 g,Bun,Prasuma,AMPLE FOODS PVT. LTD.,Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25315,480062,Haringhata Chicken Popcorn,250 g,Popcorn,Haringhata,West Bengal Livestock Development Corporation Ltd.,Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25316,438848,"Pringle Sandwich Maker (750 W, Black)",1 unit,Sandwich Maker,Pringle,Pringle,Home & Office,Appliances,"Toasters, Grills & Microwaves",1379,1886,1883
25317,488410,Delichic Chicken Corriander Momos - Pack of 2,2 x 24 units,Momos,Delichic,Global Commodities (Frozen),Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25318,490622,IFB Fresh Catch Fish Fingers,200 g,Fish,IFB Fresh Catch,IFB Agro Industries,Instant & Frozen Food,Frozen Non-Veg Snacks,Seafood Snacks - Frozen,15,1412,94
25319,452646,ITC Master Chef Crispy French Fries,420 g,French Fries,ITC Master Chef,ITC Ltd (Frozen),Instant & Frozen Food,Frozen Veg Snacks,Frozen Potato Snacks,15,1413,122
25320,481037,Nandini Goodlife Vanilla Milkshake,200 ml,Milkshake,Nandini Goodlife,MYSORE MILK UNION LTD,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25321,483839,Mother Dairy Chillz Kesar Elaichi Flavoured Milk - Pack of 2,2 x 180 ml,Flavoured Milk,Mother Dairy,Mother Dairy Fruit & Vegetable Pvt. Ltd. - Ambient,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25322,207894,Heritage Badam Flavoured Milk,200 ml,Flavoured Milk,Heritage,HERITAGE FOODS LIMITED,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25323,483822,Heritage Strawberry Flavoured Milk - Pack of 2,2 x 200 ml,Flavoured Milk,Heritage,HERITAGE FOODS LIMITED,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25324,456841,Yummiez Chicken Garlic Fingers - Pack of 2,2 x 400 g,Fingers,Yummiez,GODREJ TYSON FOODS LTD,Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25325,19503,Amul Kool Koko Chocolate Flavoured Milk,200 ml,Flavoured Milk,Amul Kool,GCMMF,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25326,405109,Amul Masti Spiced Buttermilk - Pack of 2,2 x 200 ml,Buttermilk,Amul,GCMMF,"Tea, Coffee & Health Drinks",Milk Drinks,Lassi & Chaach,12,1184,1093
25327,486080,Mother Dairy Spiced Buttermilk - Pack of 12,12 x 200 ml,Buttermilk,Mother Dairy,Mother Dairy Fruit & Vegetable Pvt. Ltd. - Ambient,"Tea, Coffee & Health Drinks",Milk Drinks,Lassi & Chaach,12,1184,1093
25328,483848,Mother Dairy Mango Lassi - Pack of 2,2 x 200 ml,Lassi,Mother Dairy,Mother Dairy Fruit & Vegetable Pvt. Ltd. - Dairy,"Tea, Coffee & Health Drinks",Milk Drinks,Lassi & Chaach,12,1184,1093
25329,483201,India Gate Feast Rozzana Basmati Rice - Pack of 2,2 x 5 kg,Basmati Rice,India Gate,KRBL LIMITED,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25330,487365,Daawat Pulav Basmati Rice,500 g,Basmati Rice,Daawat,LT FOODS,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25331,494085,India Gate Select Basmati Rice - Pack of 2,2 x 1 kg + 200 ml,Basmati Rice,India Gate,KRBL LIMITED,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25332,36188,India Gate Super Basmati Rice,5 kg,Basmati Rice,India Gate,KRBL LIMITED,"Atta, Rice & Dal",Rice,Basmati,16,1161,1164
25333,480052,Haringhata Cocktail Chicken Sausage,250 g,Sausage,Haringhata,West Bengal Livestock Development Corporation Ltd.,Instant & Frozen Food,Frozen Non-Veg Snacks,frozen chicken snacks,15,1412,1449
25334,479481,Goeld Vegetable Spring Roll,420 g,Spring Roll,Goeld,Shri Bajrang Alliance Limited,Instant & Frozen Food,Frozen Veg Snacks,Other Frozen Snacks,15,1413,125
25335,489305,Mr. Munchies Veg Spring Roll,280 g,Spring Roll,Mr. Munchies,Mr. Munchies,Instant & Frozen Food,Frozen Veg Snacks,Other Frozen Snacks,15,1413,125
25336,492275,HyFun Potato Bets Nuggets,400 g,Nuggets,HyFun,Asandas and Sons Private Ltd.,Instant & Frozen Food,Frozen Veg Snacks,Frozen Potato Snacks,15,1413,122
25337,401019,Sumeru Malabar Parantha - Pack of 2,2 x 300 g,Parantha,Sumeru,INNOVATIVE FOODS LTD,Instant & Frozen Food,Frozen Veg Snacks,Frozen Indian Breads,15,1413,116
25338,484418,Goeld Lachha Parantha - Pack of 2,2 x 402 g,Parantha,Goeld,Shri Bajrang Alliance Limited,Instant & Frozen Food,Frozen Veg Snacks,Frozen Indian Breads,15,1413,116
25339,488406,Sumeru Breaded Fillet Fish - Pack of 2,2 x 350 g,Fish,Sumeru,INNOVATIVE FOODS LTD,Instant & Frozen Food,Frozen Non-Veg Snacks,Seafood Snacks - Frozen,15,1412,94
25340,491535,Harveys & Sons Strawberry Shake - Pack of 2,2 x 280 ml,Shake,Harveys & Sons,SCK International,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25341,415566,Saras Strawberry Flavoured Milk,200 ml,Flavoured Milk,Saras,Jaipur Zila Dugdh Utpadak Sahakari Sangh Ltd,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25342,400994,Jersey Thick Vanilla Milkshake,180 ml,Milkshake,Jersey,CREAMLINE DAIRY PRODUCTS LIMITED,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25343,481636,Amul Kool Royal Elaichi Flavoured Milk,180 ml,Flavoured Milk,Amul,GCMMF,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25344,398851,Amul Vanilla Milkshake,180 ml,Milkshake,Amul,GCMMF,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25345,491762,Rena Pizza Dog Treat,1 pack (12 slices),Dog Treat,Rena,Ryal Vuitton Private Limited,Pet Care,Dog Food & Treats,Dog Food & Treats,5,133,133
25346,320685,Hershey's Chocolate Milkshake,180 ml,Milkshake,Hershey's,HERSHEY INDIA PRIVATE LIMITED,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25347,416523,Verka Pio Choco Flavoured Milk,200 ml,Flavoured Milk,Verka,The Punjab State Co-operative Milk Producers Federation Ltd.,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25348,480547,Cothas Badam Milkshake,250 ml,Milkshake,Cothas,COTHAS COFFEE CO.,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25349,481401,Heritage Strawberry Milkshake,200 ml,Milkshake,Heritage,HERITAGE FOODS LIMITED,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25350,16728,Cavin's Vanilla Milkshake,200 ml,Milkshake,Cavin's,Cavin Kare Pvt. Ltd.,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25351,447987,Sunfeast Dark Fantasy Milkshake with Belgian Chocolate,180 ml,Milkshake,Sunfeast,ITC Limited,"Tea, Coffee & Health Drinks",Milk Drinks,Flavoured Milk & Milk Shake,12,1184,36
25352,392506,Prabhat Masala Buttermilk,200 ml,Buttermilk,Prabhat,Prabhat Dairy Pvt. Ltd.,"Tea, Coffee & Health Drinks",Milk Drinks,Lassi & Chaach,12,1184,1093
25353,498219,LQI Love Berry Frozen Smoothie,150 g,Smoothie,LQI,Liquii Beverages Private Limited,Cold Drinks & Juices,Concentrates & Syrups,"Squash, Sharbat & Instant Mixes",332,109,24
25354,423140,Britannia Winkin Cow Mango Lassi,180 ml,Lassi,Britannia,Britannia,"Tea, Coffee & Health Drinks",Milk Drinks,Lassi & Chaach,12,1184,1093
25355,452658,ITC Master Chef Medium Prawns Peeled & Deveined,200 g,Prawns,ITC Master Chef,ITC Ltd (Frozen),Instant & Frozen Food,Frozen Non-Veg Snacks,Seafood Snacks - Frozen,15,1412,94
