date,product_id,product_name,opening_stock,sales_quantity,stock_received,closing_stock,average_daily_demand,lead_time_days,safety_stock,reorder_point,reorder_quantity,stockout_flag,overstock_flag
2022-06-21,358756,Vim Lemon Dishwash Gel - Pack of 2,128,25,0,103,21,4,29,113,252,0,0
2022-06-22,358756,Vim Lemon Dishwash Gel - Pack of 2,103,10,252,345,21,4,29,113,252,0,0
2022-06-23,358756,Vim Lemon Dishwash Gel - Pack of 2,345,23,0,322,21,4,29,113,252,0,0
2022-06-24,358756,Vim Lemon Dishwash Gel - Pack of 2,322,17,0,305,21,4,29,113,252,0,0
2022-06-25,358756,Vim Lemon Dishwash Gel - Pack of 2,305,19,0,286,21,4,29,113,252,0,0
2022-06-26,358756,Vim Lemon Dishwash Gel - Pack of 2,286,18,0,268,21,4,29,113,252,0,0
2022-06-27,358756,Vim Lemon Dishwash Gel - Pack of 2,268,26,0,242,21,4,29,113,252,0,0
2022-06-28,358756,Vim Lemon Dishwash Gel - Pack of 2,242,17,0,225,21,4,29,113,252,0,0
2022-06-29,358756,Vim Lemon Dishwash Gel - Pack of 2,225,14,0,211,21,4,29,113,252,0,0
2022-06-30,358756,Vim Lemon Dishwash Gel - Pack of 2,211,17,0,194,21,4,29,113,252,0,0
2022-07-01,358756,Vim Lemon Dishwash Gel - Pack of 2,194,20,0,174,21,4,29,113,252,0,0
2022-07-02,358756,Vim Lemon Dishwash Gel - Pack of 2,174,23,0,151,21,4,29,113,252,0,0
2022-07-03,358756,Vim Lemon Dishwash Gel - Pack of 2,151,27,0,124,21,4,29,113,252,0,0
2022-07-04,358756,Vim Lemon Dishwash Gel - Pack of 2,124,24,0,100,21,4,29,113,252,0,0
2022-07-05,358756,Vim Lemon Dishwash Gel - Pack of 2,100,24,252,328,21,4,29,113,252,0,0
2022-07-06,358756,Vim Lemon Dishwash Gel - Pack of 2,328,25,0,303,21,4,29,113,252,0,0
2022-07-07,358756,Vim Lemon Dishwash Gel - Pack of 2,303,25,0,278,21,4,29,113,252,0,0
2022-07-08,358756,Vim Lemon Dishwash Gel - Pack of 2,278,26,0,252,21,4,29,113,252,0,0
2022-07-09,358756,Vim Lemon Dishwash Gel - Pack of 2,252,34,0,218,21,4,29,113,252,0,0
2022-07-10,358756,Vim Lemon Dishwash Gel - Pack of 2,218,25,0,193,21,4,29,113,252,0,0
2022-04-01,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,338,22,0,316,17,4,22,90,238,0,0
2022-04-02,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,316,12,0,304,17,4,22,90,238,0,0
2022-04-03,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,304,22,0,282,17,4,22,90,238,0,0
2022-04-04,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,282,15,0,267,17,4,22,90,238,0,0
2022-04-05,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,267,16,0,251,17,4,22,90,238,0,0
2022-04-06,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,251,19,0,232,17,4,22,90,238,0,0
2022-04-07,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,232,15,0,217,17,4,22,90,238,0,0
2022-04-08,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,217,19,0,198,17,4,22,90,238,0,0
2022-04-09,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,198,12,0,186,17,4,22,90,238,0,0
2022-04-10,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,186,21,0,165,17,4,22,90,238,0,0
2022-04-11,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,165,18,0,147,17,4,22,90,238,0,0
2022-04-12,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,147,17,0,130,17,4,22,90,238,0,0
2022-04-13,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,130,18,0,112,17,4,22,90,238,0,0
2022-04-14,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,112,17,0,95,17,4,22,90,238,0,0
2022-04-15,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,95,19,0,76,17,4,22,90,238,0,0
2022-04-16,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,76,16,238,298,17,4,22,90,238,0,0
2022-04-17,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,298,16,0,282,17,4,22,90,238,0,0
2022-04-18,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,282,9,0,273,17,4,22,90,238,0,0
2022-04-19,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,273,23,0,250,17,4,22,90,238,0,0
2022-04-20,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,250,12,0,238,17,4,22,90,238,0,0
2022-04-21,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,238,24,0,214,17,4,22,90,238,0,0
2022-04-22,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,214,16,0,198,17,4,22,90,238,0,0
2022-04-23,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,198,22,0,176,17,4,22,90,238,0,0
2022-04-24,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,176,21,0,155,17,4,22,90,238,0,0
2022-04-25,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,155,21,0,134,17,4,22,90,238,0,0
2022-04-26,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,134,17,0,117,17,4,22,90,238,0,0
2022-04-27,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,117,12,0,105,17,4,22,90,238,0,0
2022-04-28,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,105,16,0,89,17,4,22,90,238,0,0
2022-04-29,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,89,16,238,311,17,4,22,90,238,0,0
2022-04-30,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,311,17,0,294,17,4,22,90,238,0,0
2022-05-01,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,294,12,0,282,17,4,22,90,238,0,0
2022-05-02,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,282,16,0,266,17,4,22,90,238,0,0
2022-05-03,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,266,5,0,261,17,4,22,90,238,0,0
2022-05-04,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,261,16,0,245,17,4,22,90,238,0,0
2022-05-05,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,245,18,0,227,17,4,22,90,238,0,0
2022-05-06,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,227,14,0,213,17,4,22,90,238,0,0
2022-05-07,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,213,16,0,197,17,4,22,90,238,0,0
2022-05-08,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,197,18,0,179,17,4,22,90,238,0,0
2022-05-09,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,179,21,0,158,17,4,22,90,238,0,0
2022-05-10,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,158,21,0,137,17,4,22,90,238,0,0
2022-05-11,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,137,18,0,119,17,4,22,90,238,0,0
2022-05-12,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,119,17,0,102,17,4,22,90,238,0,0
2022-05-13,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,102,19,0,83,17,4,22,90,238,0,0
2022-05-14,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,83,25,238,296,17,4,22,90,238,0,0
2022-05-15,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,296,19,0,277,17,4,22,90,238,0,0
2022-05-16,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,277,18,0,259,17,4,22,90,238,0,0
2022-05-17,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,259,22,0,237,17,4,22,90,238,0,0
2022-05-18,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,237,17,0,220,17,4,22,90,238,0,0
2022-05-19,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,220,13,0,207,17,4,22,90,238,0,0
2022-05-20,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,207,19,0,188,17,4,22,90,238,0,0
2022-05-21,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,188,18,0,170,17,4,22,90,238,0,0
2022-05-22,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,170,16,0,154,17,4,22,90,238,0,0
2022-05-23,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,154,19,0,135,17,4,22,90,238,0,0
2022-05-24,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,135,9,0,126,17,4,22,90,238,0,0
2022-05-25,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,126,15,0,111,17,4,22,90,238,0,0
2022-05-26,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,111,13,0,98,17,4,22,90,238,0,0
2022-05-27,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,98,14,0,84,17,4,22,90,238,0,0
2022-05-28,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,84,16,238,306,17,4,22,90,238,0,0
2022-05-29,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,306,13,0,293,17,4,22,90,238,0,0
2022-05-30,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,293,24,0,269,17,4,22,90,238,0,0
2022-05-31,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,269,19,0,250,17,4,22,90,238,0,0
2022-06-01,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,250,14,0,236,17,4,22,90,238,0,0
2022-06-02,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,236,10,0,226,17,4,22,90,238,0,0
2022-06-03,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,226,15,0,211,17,4,22,90,238,0,0
2022-06-04,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,211,16,0,195,17,4,22,90,238,0,0
2022-06-05,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,195,14,0,181,17,4,22,90,238,0,0
2022-06-06,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,181,28,0,153,17,4,22,90,238,0,0
2022-06-07,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,153,10,0,143,17,4,22,90,238,0,0
2022-06-08,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,143,17,0,126,17,4,22,90,238,0,0
2022-06-09,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,126,16,0,110,17,4,22,90,238,0,0
2022-06-10,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,110,16,0,94,17,4,22,90,238,0,0
2022-06-11,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,94,9,0,85,17,4,22,90,238,0,0
2022-06-12,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,85,17,238,306,17,4,22,90,238,0,0
2022-06-13,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,306,18,0,288,17,4,22,90,238,0,0
2022-06-14,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,288,20,0,268,17,4,22,90,238,0,0
2022-06-15,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,268,19,0,249,17,4,22,90,238,0,0
2022-06-16,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,249,22,0,227,17,4,22,90,238,0,0
2022-06-17,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,227,8,0,219,17,4,22,90,238,0,0
2022-06-18,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,219,16,0,203,17,4,22,90,238,0,0
2022-06-19,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,203,28,0,175,17,4,22,90,238,0,0
2022-06-20,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,175,22,0,153,17,4,22,90,238,0,0
2022-06-21,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,153,11,0,142,17,4,22,90,238,0,0
2022-06-22,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,142,17,0,125,17,4,22,90,238,0,0
2022-06-23,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,125,13,0,112,17,4,22,90,238,0,0
2022-06-24,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,112,15,0,97,17,4,22,90,238,0,0
2022-06-25,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,97,25,0,72,17,4,22,90,238,0,0
2022-06-26,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,72,21,238,289,17,4,22,90,238,0,0
2022-06-27,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,289,11,0,278,17,4,22,90,238,0,0
2022-06-28,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,278,14,0,264,17,4,22,90,238,0,0
2022-06-29,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,264,17,0,247,17,4,22,90,238,0,0
2022-06-30,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,247,16,0,231,17,4,22,90,238,0,0
2022-07-01,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,231,18,0,213,17,4,22,90,238,0,0
2022-07-02,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,213,14,0,199,17,4,22,90,238,0,0
2022-07-03,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,199,15,0,184,17,4,22,90,238,0,0
2022-07-04,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,184,14,0,170,17,4,22,90,238,0,0
2022-07-05,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,170,15,0,155,17,4,22,90,238,0,0
2022-07-06,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,155,20,0,135,17,4,22,90,238,0,0
2022-07-07,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,135,18,0,117,17,4,22,90,238,0,0
2022-07-08,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,117,14,0,103,17,4,22,90,238,0,0
2022-07-09,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,103,22,0,81,17,4,22,90,238,0,0
2022-07-10,492002,Wrigley's Hubba Bubba Seriously Strawberry Chewing Gum - Pack of 3,81,22,238,297,17,4,22,90,238,0,0
2022-04-01,215471,Real Fruit Power Orange Juice - Pack of 2,199,14,0,185,10,4,14,54,90,0,0
2022-04-02,215471,Real Fruit Power Orange Juice - Pack of 2,185,6,0,179,10,4,14,54,90,0,0
2022-04-03,215471,Real Fruit Power Orange Juice - Pack of 2,179,13,0,166,10,4,14,54,90,0,0
2022-04-04,215471,Real Fruit Power Orange Juice - Pack of 2,166,14,0,152,10,4,14,54,90,0,0
2022-04-05,215471,Real Fruit Power Orange Juice - Pack of 2,152,12,0,140,10,4,14,54,90,0,0
2022-04-06,215471,Real Fruit Power Orange Juice - Pack of 2,140,9,0,131,10,4,14,54,90,0,0
2022-04-07,215471,Real Fruit Power Orange Juice - Pack of 2,131,9,0,122,10,4,14,54,90,0,0
2022-04-08,215471,Real Fruit Power Orange Juice - Pack of 2,122,14,0,108,10,4,14,54,90,0,0
2022-04-09,215471,Real Fruit Power Orange Juice - Pack of 2,108,12,0,96,10,4,14,54,90,0,0
2022-04-10,215471,Real Fruit Power Orange Juice - Pack of 2,96,11,0,85,10,4,14,54,90,0,0
2022-04-11,215471,Real Fruit Power Orange Juice - Pack of 2,85,16,0,69,10,4,14,54,90,0,0
2022-04-12,215471,Real Fruit Power Orange Juice - Pack of 2,69,7,0,62,10,4,14,54,90,0,0
2022-04-13,215471,Real Fruit Power Orange Juice - Pack of 2,62,10,0,52,10,4,14,54,90,0,0
2022-04-14,215471,Real Fruit Power Orange Juice - Pack of 2,52,10,90,132,10,4,14,54,90,0,0
2022-04-15,215471,Real Fruit Power Orange Juice - Pack of 2,132,9,0,123,10,4,14,54,90,0,0
2022-04-16,215471,Real Fruit Power Orange Juice - Pack of 2,123,5,0,118,10,4,14,54,90,0,0
2022-04-17,215471,Real Fruit Power Orange Juice - Pack of 2,118,13,0,105,10,4,14,54,90,0,0
2022-04-18,215471,Real Fruit Power Orange Juice - Pack of 2,105,8,0,97,10,4,14,54,90,0,0
2022-04-19,215471,Real Fruit Power Orange Juice - Pack of 2,97,8,0,89,10,4,14,54,90,0,0
2022-04-20,215471,Real Fruit Power Orange Juice - Pack of 2,89,9,0,80,10,4,14,54,90,0,0
2022-04-21,215471,Real Fruit Power Orange Juice - Pack of 2,80,9,0,71,10,4,14,54,90,0,0
2022-04-22,215471,Real Fruit Power Orange Juice - Pack of 2,71,10,0,61,10,4,14,54,90,0,0
2022-04-23,215471,Real Fruit Power Orange Juice - Pack of 2,61,12,0,49,10,4,14,54,90,0,0
2022-04-24,215471,Real Fruit Power Orange Juice - Pack of 2,49,13,90,126,10,4,14,54,90,0,0
2022-04-25,215471,Real Fruit Power Orange Juice - Pack of 2,126,9,0,117,10,4,14,54,90,0,0
2022-04-26,215471,Real Fruit Power Orange Juice - Pack of 2,117,9,0,108,10,4,14,54,90,0,0
2022-04-27,215471,Real Fruit Power Orange Juice - Pack of 2,108,10,0,98,10,4,14,54,90,0,0
2022-04-28,215471,Real Fruit Power Orange Juice - Pack of 2,98,8,0,90,10,4,14,54,90,0,0
2022-04-29,215471,Real Fruit Power Orange Juice - Pack of 2,90,10,0,80,10,4,14,54,90,0,0
2022-04-30,215471,Real Fruit Power Orange Juice - Pack of 2,80,8,0,72,10,4,14,54,90,0,0
2022-05-01,215471,Real Fruit Power Orange Juice - Pack of 2,72,15,0,57,10,4,14,54,90,0,0
2022-05-02,215471,Real Fruit Power Orange Juice - Pack of 2,57,10,0,47,10,4,14,54,90,0,0
2022-05-03,215471,Real Fruit Power Orange Juice - Pack of 2,47,9,90,128,10,4,14,54,90,0,0
2022-05-04,215471,Real Fruit Power Orange Juice - Pack of 2,128,12,0,116,10,4,14,54,90,0,0
2022-05-05,215471,Real Fruit Power Orange Juice - Pack of 2,116,7,0,109,10,4,14,54,90,0,0
2022-05-06,215471,Real Fruit Power Orange Juice - Pack of 2,109,8,0,101,10,4,14,54,90,0,0
2022-05-07,215471,Real Fruit Power Orange Juice - Pack of 2,101,11,0,90,10,4,14,54,90,0,0
2022-05-08,215471,Real Fruit Power Orange Juice - Pack of 2,90,10,0,80,10,4,14,54,90,0,0
2022-05-09,215471,Real Fruit Power Orange Juice - Pack of 2,80,13,0,67,10,4,14,54,90,0,0
2022-05-10,215471,Real Fruit Power Orange Juice - Pack of 2,67,3,0,64,10,4,14,54,90,0,0
2022-05-11,215471,Real Fruit Power Orange Juice - Pack of 2,64,12,0,52,10,4,14,54,90,0,0
2022-05-12,215471,Real Fruit Power Orange Juice - Pack of 2,52,9,90,133,10,4,14,54,90,0,0
2022-05-13,215471,Real Fruit Power Orange Juice - Pack of 2,133,7,0,126,10,4,14,54,90,0,0
2022-05-14,215471,Real Fruit Power Orange Juice - Pack of 2,126,6,0,120,10,4,14,54,90,0,0
2022-05-15,215471,Real Fruit Power Orange Juice - Pack of 2,120,9,0,111,10,4,14,54,90,0,0
2022-05-16,215471,Real Fruit Power Orange Juice - Pack of 2,111,14,0,97,10,4,14,54,90,0,0
2022-05-17,215471,Real Fruit Power Orange Juice - Pack of 2,97,12,0,85,10,4,14,54,90,0,0
2022-05-18,215471,Real Fruit Power Orange Juice - Pack of 2,85,14,0,71,10,4,14,54,90,0,0
2022-05-19,215471,Real Fruit Power Orange Juice - Pack of 2,71,10,0,61,10,4,14,54,90,0,0
2022-05-20,215471,Real Fruit Power Orange Juice - Pack of 2,61,10,0,51,10,4,14,54,90,0,0
2022-05-21,215471,Real Fruit Power Orange Juice - Pack of 2,51,6,90,135,10,4,14,54,90,0,0
2022-05-22,215471,Real Fruit Power Orange Juice - Pack of 2,135,6,0,129,10,4,14,54,90,0,0
2022-05-23,215471,Real Fruit Power Orange Juice - Pack of 2,129,10,0,119,10,4,14,54,90,0,0
2022-05-24,215471,Real Fruit Power Orange Juice - Pack of 2,119,7,0,112,10,4,14,54,90,0,0
2022-05-25,215471,Real Fruit Power Orange Juice - Pack of 2,112,8,0,104,10,4,14,54,90,0,0
2022-05-26,215471,Real Fruit Power Orange Juice - Pack of 2,104,10,0,94,10,4,14,54,90,0,0
2022-05-27,215471,Real Fruit Power Orange Juice - Pack of 2,94,13,0,81,10,4,14,54,90,0,0
2022-05-28,215471,Real Fruit Power Orange Juice - Pack of 2,81,10,0,71,10,4,14,54,90,0,0
2022-05-29,215471,Real Fruit Power Orange Juice - Pack of 2,71,7,0,64,10,4,14,54,90,0,0
2022-05-30,215471,Real Fruit Power Orange Juice - Pack of 2,64,5,0,59,10,4,14,54,90,0,0
2022-05-31,215471,Real Fruit Power Orange Juice - Pack of 2,59,10,0,49,10,4,14,54,90,0,0
2022-06-01,215471,Real Fruit Power Orange Juice - Pack of 2,49,8,90,131,10,4,14,54,90,0,0
2022-06-02,215471,Real Fruit Power Orange Juice - Pack of 2,131,10,0,121,10,4,14,54,90,0,0
2022-06-03,215471,Real Fruit Power Orange Juice - Pack of 2,121,9,0,112,10,4,14,54,90,0,0
2022-06-04,215471,Real Fruit Power Orange Juice - Pack of 2,112,10,0,102,10,4,14,54,90,0,0
2022-06-05,215471,Real Fruit Power Orange Juice - Pack of 2,102,13,0,89,10,4,14,54,90,0,0
2022-06-06,215471,Real Fruit Power Orange Juice - Pack of 2,89,13,0,76,10,4,14,54,90,0,0
2022-06-07,215471,Real Fruit Power Orange Juice - Pack of 2,76,11,0,65,10,4,14,54,90,0,0
2022-06-08,215471,Real Fruit Power Orange Juice - Pack of 2,65,8,0,57,10,4,14,54,90,0,0
2022-06-09,215471,Real Fruit Power Orange Juice - Pack of 2,57,9,0,48,10,4,14,54,90,0,0
2022-06-10,215471,Real Fruit Power Orange Juice - Pack of 2,48,12,90,126,10,4,14,54,90,0,0
2022-06-11,215471,Real Fruit Power Orange Juice - Pack of 2,126,13,0,113,10,4,14,54,90,0,0
2022-06-12,215471,Real Fruit Power Orange Juice - Pack of 2,113,7,0,106,10,4,14,54,90,0,0
2022-06-13,215471,Real Fruit Power Orange Juice - Pack of 2,106,14,0,92,10,4,14,54,90,0,0
2022-06-14,215471,Real Fruit Power Orange Juice - Pack of 2,92,8,0,84,10,4,14,54,90,0,0
2022-06-15,215471,Real Fruit Power Orange Juice - Pack of 2,84,12,0,72,10,4,14,54,90,0,0
2022-06-16,215471,Real Fruit Power Orange Juice - Pack of 2,72,17,0,55,10,4,14,54,90,0,0
2022-06-17,215471,Real Fruit Power Orange Juice - Pack of 2,55,6,0,49,10,4,14,54,90,0,0
2022-06-18,215471,Real Fruit Power Orange Juice - Pack of 2,49,11,90,128,10,4,14,54,90,0,0
2022-06-19,215471,Real Fruit Power Orange Juice - Pack of 2,128,9,0,119,10,4,14,54,90,0,0
2022-06-20,215471,Real Fruit Power Orange Juice - Pack of 2,119,11,0,108,10,4,14,54,90,0,0
2022-06-21,215471,Real Fruit Power Orange Juice - Pack of 2,108,8,0,100,10,4,14,54,90,0,0
2022-06-22,215471,Real Fruit Power Orange Juice - Pack of 2,100,4,0,96,10,4,14,54,90,0,0
2022-06-23,215471,Real Fruit Power Orange Juice - Pack of 2,96,8,0,88,10,4,14,54,90,0,0
2022-06-24,215471,Real Fruit Power Orange Juice - Pack of 2,88,11,0,77,10,4,14,54,90,0,0
2022-06-25,215471,Real Fruit Power Orange Juice - Pack of 2,77,13,0,64,10,4,14,54,90,0,0
2022-06-26,215471,Real Fruit Power Orange Juice - Pack of 2,64,11,0,53,10,4,14,54,90,0,0
2022-06-27,215471,Real Fruit Power Orange Juice - Pack of 2,53,14,90,129,10,4,14,54,90,0,0
2022-06-28,215471,Real Fruit Power Orange Juice - Pack of 2,129,9,0,120,10,4,14,54,90,0,0
2022-06-29,215471,Real Fruit Power Orange Juice - Pack of 2,120,9,0,111,10,4,14,54,90,0,0
2022-06-30,215471,Real Fruit Power Orange Juice - Pack of 2,111,11,0,100,10,4,14,54,90,0,0
2022-07-01,215471,Real Fruit Power Orange Juice - Pack of 2,100,9,0,91,10,4,14,54,90,0,0
2022-07-02,215471,Real Fruit Power Orange Juice - Pack of 2,91,13,0,78,10,4,14,54,90,0,0
2022-07-03,215471,Real Fruit Power Orange Juice - Pack of 2,78,6,0,72,10,4,14,54,90,0,0
2022-07-04,215471,Real Fruit Power Orange Juice - Pack of 2,72,12,0,60,10,4,14,54,90,0,0
2022-07-05,215471,Real Fruit Power Orange Juice - Pack of 2,60,13,0,47,10,4,14,54,90,0,0
2022-07-06,215471,Real Fruit Power Orange Juice - Pack of 2,47,11,90,126,10,4,14,54,90,0,0
2022-07-07,215471,Real Fruit Power Orange Juice - Pack of 2,126,12,0,114,10,4,14,54,90,0,0
2022-07-08,215471,Real Fruit Power Orange Juice - Pack of 2,114,8,0,106,10,4,14,54,90,0,0
2022-07-09,215471,Real Fruit Power Orange Juice - Pack of 2,106,8,0,98,10,4,14,54,90,0,0
2022-07-10,215471,Real Fruit Power Orange Juice - Pack of 2,98,11,0,87,10,4,14,54,90,0,0
2022-04-01,479495,Lo! Foods Nutri Smart Namkeen Mixture,503,18,0,485,18,5,27,117,252,0,0
2022-04-02,479495,Lo! Foods Nutri Smart Namkeen Mixture,485,19,0,466,18,5,27,117,252,0,0
2022-04-03,479495,Lo! Foods Nutri Smart Namkeen Mixture,466,21,0,445,18,5,27,117,252,0,0
2022-04-04,479495,Lo! Foods Nutri Smart Namkeen Mixture,445,18,0,427,18,5,27,117,252,0,0
2022-04-05,479495,Lo! Foods Nutri Smart Namkeen Mixture,427,16,0,411,18,5,27,117,252,0,0
